X,Y,GEOID10,TRACTID,GISJN_TCT,coord_query
-84.72872047416767,33.661797734087074,13097080511,13097080511,G13097080511,"G13097080511.csv, 33.6617977340871, -84.7287204741677"
-85.02851873060384,33.28229275561722,13149970100,13149970100,G13149970100,"G13149970100.csv, 33.2822927556172, -85.0285187306038"
-85.15568508558798,33.37870626214889,13149970200,13149970200,G13149970200,"G13149970200.csv, 33.3787062621489, -85.155685085588"
-84.8591474138737,33.34714208634044,13077170700,13077170700,G13077170700,"G13077170700.csv, 33.3471420863404, -84.8591474138737"
-84.64363107199539,33.47174769473609,13077170402,13077170402,G13077170402,"G13077170402.csv, 33.4717476947361, -84.6436310719954"
-84.74347785226138,33.270841015657204,13077170802,13077170802,G13077170802,"G13077170802.csv, 33.2708410156572, -84.7434778522614"
-84.85837547000908,33.27308183798709,13077170801,13077170801,G13077170801,"G13077170801.csv, 33.2730818379871, -84.8583754700091"
-84.77520845048801,33.43038808321607,13077170304,13077170304,G13077170304,"G13077170304.csv, 33.4303880832161, -84.775208450488"
-84.78685358059856,33.47937170103419,13077170303,13077170303,G13077170303,"G13077170303.csv, 33.4793717010342, -84.7868535805986"
-84.63770049552707,33.794393761730184,13097080103,13097080103,G13097080103,"G13097080103.csv, 33.7943937617302, -84.6377004955271"
-84.67089444341121,33.695703463180564,13097080604,13097080604,G13097080604,"G13097080604.csv, 33.6957034631806, -84.6708944434112"
-84.8426071731942,33.413007712303155,13077170200,13077170200,G13077170200,"G13077170200.csv, 33.4130077123032, -84.8426071731942"
-84.92293413652415,33.39164488465867,13077170100,13077170100,G13077170100,"G13077170100.csv, 33.3916448846587, -84.9229341365241"
-84.25716057712893,33.28988479404531,13255160300,13255160300,G13255160300,"G13255160300.csv, 33.2898847940453, -84.2571605771289"
-84.41748998116857,33.247373376050966,13255160600,13255160600,G13255160600,"G13255160600.csv, 33.247373376051, -84.4174899811686"
-84.31668594857044,33.26942989915511,13255160500,13255160500,G13255160500,"G13255160500.csv, 33.2694298991551, -84.3166859485704"
-84.27628159646135,33.27616177159904,13255160400,13255160400,G13255160400,"G13255160400.csv, 33.276161771599, -84.2762815964613"
-84.25201052513583,33.257739935231015,13255160800,13255160800,G13255160800,"G13255160800.csv, 33.257739935231, -84.2520105251358"
-84.33708376296607,33.22421961674497,13255160700,13255160700,G13255160700,"G13255160700.csv, 33.224219616745, -84.3370837629661"
-84.42491594433012,34.47780521628673,13227050200,13227050200,G13227050200,"G13227050200.csv, 34.4778052162867, -84.4249159443301"
-84.34785259226959,34.4928265835216,13227050100,13227050100,G13227050100,"G13227050100.csv, 34.4928265835216, -84.3478525922696"
-84.22991069186054,33.24667754983191,13255160900,13255160900,G13255160900,"G13255160900.csv, 33.2466775498319, -84.2299106918605"
-84.60300403450411,34.4688804901004,13227050400,13227050400,G13227050400,"G13227050400.csv, 34.4688804901004, -84.6030040345041"
-84.51533297227229,34.51837668374414,13227050300,13227050300,G13227050300,"G13227050300.csv, 34.5183766837441, -84.5153329722723"
-83.89779584476432,33.3004149965323,13035150100,13035150100,G13035150100,"G13035150100.csv, 33.3004149965323, -83.8977958447643"
-83.95808226192355,33.28968393996289,13035150200,13035150200,G13035150200,"G13035150200.csv, 33.2896839399629, -83.9580822619236"
-84.09850196625628,33.81575242043866,13135050415,13135050415,G13135050415,"G13135050415.csv, 33.8157524204387, -84.0985019662563"
-84.02832822107293,33.874595958495775,13135050718,13135050718,G13135050718,"G13135050718.csv, 33.8745959584958, -84.0283282210729"
-84.0418810044004,33.78158624611935,13135050709,13135050709,G13135050709,"G13135050709.csv, 33.7815862461194, -84.0418810044004"
-84.05384528352278,33.86741018096341,13135050715,13135050715,G13135050715,"G13135050715.csv, 33.8674101809634, -84.0538452835228"
-84.02586153394908,33.8429538830824,13135050719,13135050719,G13135050719,"G13135050719.csv, 33.8429538830824, -84.0258615339491"
-83.99376344753784,33.85000145661221,13135050721,13135050721,G13135050721,"G13135050721.csv, 33.8500014566122, -83.9937634475378"
-84.00083739358563,33.87770152647181,13135050720,13135050720,G13135050720,"G13135050720.csv, 33.8777015264718, -84.0008373935856"
-84.06409672347773,33.89450466423269,13135050712,13135050712,G13135050712,"G13135050712.csv, 33.8945046642327, -84.0640967234777"
-84.14505725348424,33.85529575029498,13135050426,13135050426,G13135050426,"G13135050426.csv, 33.855295750295, -84.1450572534842"
-84.11455662952226,33.83280430300037,13135050430,13135050430,G13135050430,"G13135050430.csv, 33.8328043030004, -84.1145566295223"
-84.12619139056692,33.93338010331853,13135050526,13135050526,G13135050526,"G13135050526.csv, 33.9333801033185, -84.1261913905669"
-84.17640535204347,33.870872499830654,13135050431,13135050431,G13135050431,"G13135050431.csv, 33.8708724998307, -84.1764053520435"
-84.07985792199253,33.792292811101795,13135050416,13135050416,G13135050416,"G13135050416.csv, 33.7922928111018, -84.0798579219925"
-84.13187140183526,33.86702368061573,13135050425,13135050425,G13135050425,"G13135050425.csv, 33.8670236806157, -84.1318714018353"
-84.09820928900959,33.884228424314784,13135050427,13135050427,G13135050427,"G13135050427.csv, 33.8842284243148, -84.0982092890096"
-84.11458860479554,33.87377822536895,13135050428,13135050428,G13135050428,"G13135050428.csv, 33.873778225369, -84.1145886047955"
-84.45030935093743,33.67719812839488,13121011202,13121011202,G13121011202,"G13121011202.csv, 33.6771981283949, -84.4503093509374"
-84.42714566957505,33.688079782396585,13121011100,13121011100,G13121011100,"G13121011100.csv, 33.6880797823966, -84.4271456695751"
-84.5072505817118,33.703270557642696,13121007703,13121007703,G13121007703,"G13121007703.csv, 33.7032705576427, -84.5072505817118"
-84.4101331418189,33.74898843265985,13121003700,13121003700,G13121003700,"G13121003700.csv, 33.7489884326598, -84.4101331418189"
-84.50372884998909,33.6406652548712,13121011306,13121011306,G13121011306,"G13121011306.csv, 33.6406652548712, -84.5037288499891"
-84.52025874928974,33.67352965046864,13121007706,13121007706,G13121007706,"G13121007706.csv, 33.6735296504686, -84.5202587492897"
-84.39726773266838,33.82929047897179,13121009501,13121009501,G13121009501,"G13121009501.csv, 33.8292904789718, -84.3972677326684"
-84.49104559011106,33.64795842685908,13121011305,13121011305,G13121011305,"G13121011305.csv, 33.6479584268591, -84.4910455901111"
-84.47131922777403,33.687478619892794,13121011301,13121011301,G13121011301,"G13121011301.csv, 33.6874786198928, -84.471319227774"
-84.46883412410544,33.74631466235101,13121008102,13121008102,G13121008102,"G13121008102.csv, 33.746314662351, -84.4688341241054"
-84.36774358509757,33.693555108553426,13121007002,13121007002,G13121007002,"G13121007002.csv, 33.6935551085534, -84.3677435850976"
-84.44461102970794,33.69452036132211,13121011201,13121011201,G13121011201,"G13121011201.csv, 33.6945203613221, -84.4446110297079"
-84.4791633349661,33.66759438878699,13121011303,13121011303,G13121011303,"G13121011303.csv, 33.667594388787, -84.4791633349661"
